9.533333333333333659e-01
9.566666666666666652e-01
9.533333333333333659e-01
9.533333333333333659e-01
9.499999999999999556e-01
9.533333333333333659e-01
9.533333333333333659e-01
9.533333333333333659e-01
9.533333333333333659e-01
